number,opened_at,closed_at,incident_state,time,time_min,reassignment_count,reopen_count,sys_mod_count,impact,impact_ord,urgency,urgency_ord,knowledge,know_ord
INC0007055,2016-03-15 08:59:00,2016-03-24 19:00:00,Closed,9 days 10:01:00,13561.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007056,2016-03-15 08:59:00,2016-03-24 19:00:00,Closed,9 days 10:01:00,13561.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007058,2016-03-15 09:02:00,2016-03-20 11:01:00,Closed,5 days 01:59:00,7319.0,2,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007059,2016-03-15 09:03:00,2016-03-24 19:00:00,Closed,9 days 09:57:00,13557.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007062,2016-03-15 09:05:00,2016-03-24 19:00:00,Closed,9 days 09:55:00,13555.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007064,2016-03-15 09:06:00,2016-03-24 19:00:00,Closed,9 days 09:54:00,13554.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007068,2016-03-15 09:13:00,2016-03-24 19:00:00,Closed,9 days 09:47:00,13547.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007069,2016-03-15 09:13:00,2016-03-24 19:00:00,Closed,9 days 09:47:00,13547.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007070,2016-03-15 09:13:00,2016-03-24 19:00:00,Closed,9 days 09:47:00,13547.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007071,2016-03-15 09:14:00,2016-03-24 19:00:00,Closed,9 days 09:46:00,13546.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007072,2016-03-15 09:15:00,2016-03-24 19:00:00,Closed,9 days 09:45:00,13545.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007075,2016-03-15 09:19:00,2016-03-24 19:00:00,Closed,9 days 09:41:00,13541.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007076,2016-03-15 09:19:00,2016-03-24 19:00:00,Closed,9 days 09:41:00,13541.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007077,2016-03-15 09:20:00,2016-03-24 19:00:00,Closed,9 days 09:40:00,13540.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007080,2016-03-15 09:21:00,2016-03-27 15:59:00,Closed,12 days 06:38:00,17678.0,1,0,15,1 - High,1,1 - High,1,False,0
INC0007081,2016-03-15 09:21:00,2016-03-24 19:00:00,Closed,9 days 09:39:00,13539.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007084,2016-03-15 09:23:00,2016-03-24 19:00:00,Closed,9 days 09:37:00,13537.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007086,2016-03-15 09:25:00,2016-03-24 19:00:00,Closed,9 days 09:35:00,13535.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007087,2016-03-15 09:27:00,2016-03-24 19:00:00,Closed,9 days 09:33:00,13533.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007088,2016-03-15 09:27:00,2016-03-24 19:00:00,Closed,9 days 09:33:00,13533.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007089,2016-03-15 09:27:00,2016-03-28 14:59:00,Closed,13 days 05:32:00,19052.0,1,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0007091,2016-03-15 09:28:00,2016-03-24 19:00:00,Closed,9 days 09:32:00,13532.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007095,2016-03-15 09:36:00,2016-03-24 19:01:00,Closed,9 days 09:25:00,13525.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007097,2016-03-15 09:38:00,2016-04-06 17:59:00,Closed,22 days 08:21:00,32181.0,0,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0007100,2016-03-15 09:40:00,2016-03-27 12:59:00,Closed,12 days 03:19:00,17479.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007101,2016-03-15 09:41:00,2016-03-24 19:01:00,Closed,9 days 09:20:00,13520.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007102,2016-03-15 09:43:00,2016-03-24 19:01:00,Closed,9 days 09:18:00,13518.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007103,2016-03-15 09:44:00,2016-03-24 19:01:00,Closed,9 days 09:17:00,13517.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007104,2016-03-15 09:44:00,2016-03-27 09:59:00,Closed,12 days 00:15:00,17295.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0007105,2016-03-15 09:44:00,2016-03-24 19:01:00,Closed,9 days 09:17:00,13517.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007106,2016-03-15 09:48:00,2016-03-26 13:59:00,Closed,11 days 04:11:00,16091.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0007107,2016-03-15 09:48:00,2016-03-24 19:01:00,Closed,9 days 09:13:00,13513.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007111,2016-03-15 09:55:00,2016-03-24 19:01:00,Closed,9 days 09:06:00,13506.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007113,2016-03-15 09:57:00,2016-03-24 19:01:00,Closed,9 days 09:04:00,13504.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007114,2016-03-15 09:57:00,2016-03-24 19:01:00,Closed,9 days 09:04:00,13504.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0007115,2016-03-15 09:57:00,2016-03-27 09:59:00,Closed,12 days 00:02:00,17282.0,2,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0007116,2016-03-15 09:59:00,2016-03-27 18:59:00,Closed,12 days 09:00:00,17820.0,2,0,7,3 - Low,3,3 - Low,3,False,0
INC0007117,2016-03-15 10:00:00,2016-03-24 19:01:00,Closed,9 days 09:01:00,13501.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0007118,2016-03-15 10:00:00,2016-03-24 19:01:00,Closed,9 days 09:01:00,13501.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007119,2016-03-15 10:00:00,2016-03-24 19:01:00,Closed,9 days 09:01:00,13501.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007120,2016-03-15 10:01:00,2016-03-24 19:01:00,Closed,9 days 09:00:00,13500.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007124,2016-03-15 10:03:00,2016-03-24 19:01:00,Closed,9 days 08:58:00,13498.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007125,2016-03-15 10:03:00,2016-03-24 19:01:00,Closed,9 days 08:58:00,13498.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007127,2016-03-15 10:07:00,2016-03-24 19:01:00,Closed,9 days 08:54:00,13494.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007128,2016-03-15 10:08:00,2016-03-24 19:01:00,Closed,9 days 08:53:00,13493.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007129,2016-03-15 10:09:00,2016-03-24 19:01:00,Closed,9 days 08:52:00,13492.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007131,2016-03-15 10:11:00,2016-03-24 19:01:00,Closed,9 days 08:50:00,13490.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007132,2016-03-15 10:12:00,2016-03-24 19:01:00,Closed,9 days 08:49:00,13489.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007133,2016-03-15 10:12:00,2016-03-24 19:01:00,Closed,9 days 08:49:00,13489.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007134,2016-03-15 10:12:00,2016-03-27 12:59:00,Closed,12 days 02:47:00,17447.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007136,2016-03-15 10:13:00,2016-03-24 19:01:00,Closed,9 days 08:48:00,13488.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007138,2016-03-15 10:14:00,2016-03-24 19:01:00,Closed,9 days 08:47:00,13487.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007141,2016-03-15 10:20:00,2016-03-24 19:01:00,Closed,9 days 08:41:00,13481.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007143,2016-03-15 10:20:00,2016-03-28 09:59:00,Closed,12 days 23:39:00,18699.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007149,2016-03-15 10:24:00,2016-03-24 19:01:00,Closed,9 days 08:37:00,13477.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007150,2016-03-15 10:26:00,2016-03-28 13:59:00,Closed,13 days 03:33:00,18933.0,2,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0007152,2016-03-15 10:30:00,2016-03-24 19:01:00,Closed,9 days 08:31:00,13471.0,0,0,2,3 - Low,3,3 - Low,3,False,0
INC0007153,2016-03-15 10:32:00,2016-03-24 19:01:00,Closed,9 days 08:29:00,13469.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007154,2016-03-15 10:33:00,2016-03-24 19:01:00,Closed,9 days 08:28:00,13468.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007156,2016-03-15 10:36:00,2016-03-28 15:59:00,Closed,13 days 05:23:00,19043.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007157,2016-03-15 10:36:00,2016-03-24 19:01:00,Closed,9 days 08:25:00,13465.0,0,0,4,1 - High,1,1 - High,1,False,0
INC0007160,2016-03-15 10:40:00,2016-04-03 16:59:00,Closed,19 days 06:19:00,27739.0,1,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0007162,2016-03-15 10:41:00,2016-03-24 19:01:00,Closed,9 days 08:20:00,13460.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007163,2016-03-15 10:41:00,2016-03-27 10:59:00,Closed,12 days 00:18:00,17298.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007164,2016-03-15 10:45:00,2016-03-24 19:01:00,Closed,9 days 08:16:00,13456.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007169,2016-03-15 10:48:00,2016-03-24 19:01:00,Closed,9 days 08:13:00,13453.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007170,2016-03-15 10:49:00,2016-03-26 07:59:00,Closed,10 days 21:10:00,15670.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007173,2016-03-15 10:52:00,2016-03-24 19:01:00,Closed,9 days 08:09:00,13449.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007179,2016-03-15 10:57:00,2016-03-27 11:59:00,Closed,12 days 01:02:00,17342.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007183,2016-03-15 11:00:00,2016-03-24 19:01:00,Closed,9 days 08:01:00,13441.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007184,2016-03-15 11:00:00,2016-03-24 19:01:00,Closed,9 days 08:01:00,13441.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007185,2016-03-15 11:02:00,2016-03-24 19:01:00,Closed,9 days 07:59:00,13439.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007186,2016-03-15 11:03:00,2016-03-24 19:01:00,Closed,9 days 07:58:00,13438.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007187,2016-03-15 11:03:00,2016-03-28 14:59:00,Closed,13 days 03:56:00,18956.0,1,0,11,2 - Medium,2,2 - Medium,2,False,0
INC0007191,2016-03-15 11:07:00,2016-03-27 12:59:00,Closed,12 days 01:52:00,17392.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007195,2016-03-15 11:09:00,2016-03-24 19:01:00,Closed,9 days 07:52:00,13432.0,0,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007196,2016-03-15 11:10:00,2016-03-24 19:01:00,Closed,9 days 07:51:00,13431.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007197,2016-03-15 11:10:00,2016-03-28 09:59:00,Closed,12 days 22:49:00,18649.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007198,2016-03-15 11:11:00,2016-03-28 12:59:00,Closed,13 days 01:48:00,18828.0,2,0,10,3 - Low,3,3 - Low,3,False,0
INC0007201,2016-03-15 11:14:00,2016-03-24 19:01:00,Closed,9 days 07:47:00,13427.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0007204,2016-03-15 11:17:00,2016-03-24 19:01:00,Closed,9 days 07:44:00,13424.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007208,2016-03-15 11:20:00,2016-03-26 14:59:00,Closed,11 days 03:39:00,16059.0,1,0,12,2 - Medium,2,2 - Medium,2,False,0
INC0007221,2016-03-15 11:27:00,2016-03-28 09:59:00,Closed,12 days 22:32:00,18632.0,2,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0007225,2016-03-15 11:28:00,2016-03-28 13:59:00,Closed,13 days 02:31:00,18871.0,1,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0007226,2016-03-15 11:28:00,2016-03-24 19:01:00,Closed,9 days 07:33:00,13413.0,2,1,11,2 - Medium,2,2 - Medium,2,False,0
INC0007230,2016-03-15 11:30:00,2016-03-24 19:01:00,Closed,9 days 07:31:00,13411.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007232,2016-03-15 11:32:00,2016-03-24 19:01:00,Closed,9 days 07:29:00,13409.0,1,0,4,1 - High,1,1 - High,1,False,0
INC0007234,2016-03-15 11:35:00,2016-03-24 19:01:00,Closed,9 days 07:26:00,13406.0,2,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007235,2016-03-15 11:35:00,2016-03-24 19:01:00,Closed,9 days 07:26:00,13406.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007238,2016-03-15 11:39:00,2016-03-24 19:01:00,Closed,9 days 07:22:00,13402.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007239,2016-03-15 11:41:00,2016-04-02 13:59:00,Closed,18 days 02:18:00,26058.0,1,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0007240,2016-03-15 11:43:00,2016-03-29 08:59:00,Closed,13 days 21:16:00,19996.0,1,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0007244,2016-03-15 11:47:00,2016-03-24 19:01:00,Closed,9 days 07:14:00,13394.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007248,2016-03-15 11:55:00,2016-03-24 19:01:00,Closed,9 days 07:06:00,13386.0,2,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0007249,2016-03-15 11:56:00,2016-03-28 15:59:00,Closed,13 days 04:03:00,18963.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007250,2016-03-15 11:57:00,2016-03-24 19:01:00,Closed,9 days 07:04:00,13384.0,1,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007252,2016-03-15 12:01:00,2016-03-24 19:01:00,Closed,9 days 07:00:00,13380.0,2,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0007253,2016-03-15 12:02:00,2016-03-26 08:59:00,Closed,10 days 20:57:00,15657.0,0,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007254,2016-03-15 12:03:00,2016-03-24 19:01:00,Closed,9 days 06:58:00,13378.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007255,2016-03-15 12:04:00,2016-03-26 15:59:00,Closed,11 days 03:55:00,16075.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0007256,2016-03-15 12:08:00,2016-03-24 19:01:00,Closed,9 days 06:53:00,13373.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007257,2016-03-15 12:09:00,2016-03-24 19:01:00,Closed,9 days 06:52:00,13372.0,0,0,4,3 - Low,3,3 - Low,3,False,0
INC0007258,2016-03-15 12:12:00,2016-03-24 19:01:00,Closed,9 days 06:49:00,13369.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007262,2016-03-15 12:16:00,2016-03-24 19:01:00,Closed,9 days 06:45:00,13365.0,1,1,7,2 - Medium,2,2 - Medium,2,False,0
INC0007274,2016-03-15 12:34:00,2016-03-29 09:59:00,Closed,13 days 21:25:00,20005.0,2,0,11,2 - Medium,2,2 - Medium,2,False,0
INC0007277,2016-03-15 12:40:00,2016-03-24 19:01:00,Closed,9 days 06:21:00,13341.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007280,2016-03-15 12:48:00,2016-03-24 19:01:00,Closed,9 days 06:13:00,13333.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007283,2016-03-15 13:00:00,2016-03-24 19:01:00,Closed,9 days 06:01:00,13321.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007285,2016-03-15 13:01:00,2016-03-24 19:01:00,Closed,9 days 06:00:00,13320.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007286,2016-03-15 13:08:00,2016-03-24 19:01:00,Closed,9 days 05:53:00,13313.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007287,2016-03-15 13:10:00,2016-03-27 15:59:00,Closed,12 days 02:49:00,17449.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0007289,2016-03-15 13:12:00,2016-03-24 19:01:00,Closed,9 days 05:49:00,13309.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007290,2016-03-15 13:12:00,2016-03-24 19:01:00,Closed,9 days 05:49:00,13309.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007291,2016-03-15 13:14:00,2016-03-24 19:01:00,Closed,9 days 05:47:00,13307.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007292,2016-03-15 13:15:00,2016-03-29 12:59:00,Closed,13 days 23:44:00,20144.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007294,2016-03-15 13:18:00,2016-03-24 19:01:00,Closed,9 days 05:43:00,13303.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007296,2016-03-15 13:25:00,2016-03-24 19:01:00,Closed,9 days 05:36:00,13296.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007297,2016-03-15 13:27:00,2016-03-24 19:01:00,Closed,9 days 05:34:00,13294.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0007298,2016-03-15 13:28:00,2016-03-24 19:01:00,Closed,9 days 05:33:00,13293.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007299,2016-03-15 13:29:00,2016-03-24 19:01:00,Closed,9 days 05:32:00,13292.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007303,2016-03-15 13:34:00,2016-03-24 19:01:00,Closed,9 days 05:27:00,13287.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007305,2016-03-15 13:36:00,2016-03-26 17:59:00,Closed,11 days 04:23:00,16103.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007309,2016-03-15 13:42:00,2016-03-24 19:01:00,Closed,9 days 05:19:00,13279.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007310,2016-03-15 13:44:00,2016-03-24 19:01:00,Closed,9 days 05:17:00,13277.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0007311,2016-03-15 13:46:00,2016-03-24 19:01:00,Closed,9 days 05:15:00,13275.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007313,2016-03-15 13:48:00,2016-03-24 19:01:00,Closed,9 days 05:13:00,13273.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007315,2016-03-15 13:50:00,2016-03-24 19:01:00,Closed,9 days 05:11:00,13271.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007316,2016-03-15 13:51:00,2016-03-24 19:01:00,Closed,9 days 05:10:00,13270.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007317,2016-03-15 13:52:00,2016-03-28 14:59:00,Closed,13 days 01:07:00,18787.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0007320,2016-03-15 13:54:00,2016-03-24 19:01:00,Closed,9 days 05:07:00,13267.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0007323,2016-03-15 14:02:00,2016-03-24 19:01:00,Closed,9 days 04:59:00,13259.0,1,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0007324,2016-03-15 14:03:00,2016-03-28 10:59:00,Closed,12 days 20:56:00,18536.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007326,2016-03-15 14:06:00,2016-03-24 19:01:00,Closed,9 days 04:55:00,13255.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007328,2016-03-15 14:07:00,2016-03-24 19:01:00,Closed,9 days 04:54:00,13254.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007330,2016-03-15 14:08:00,2016-03-28 10:59:00,Closed,12 days 20:51:00,18531.0,2,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0007332,2016-03-15 14:10:00,2016-03-24 19:01:00,Closed,9 days 04:51:00,13251.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007333,2016-03-15 14:11:00,2016-03-24 19:01:00,Closed,9 days 04:50:00,13250.0,2,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007334,2016-03-15 14:11:00,2016-03-27 10:59:00,Closed,11 days 20:48:00,17088.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007335,2016-03-15 14:12:00,2016-03-27 16:59:00,Closed,12 days 02:47:00,17447.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007336,2016-03-15 14:12:00,2016-03-24 19:01:00,Closed,9 days 04:49:00,13249.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007337,2016-03-15 14:15:00,2016-03-24 19:01:00,Closed,9 days 04:46:00,13246.0,1,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0007338,2016-03-15 14:15:00,2016-03-26 16:59:00,Closed,11 days 02:44:00,16004.0,2,1,15,2 - Medium,2,2 - Medium,2,False,0
INC0007339,2016-03-15 14:16:00,2016-03-29 08:59:00,Closed,13 days 18:43:00,19843.0,1,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0007346,2016-03-15 14:32:00,2016-03-27 14:59:00,Closed,12 days 00:27:00,17307.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007347,2016-03-15 14:32:00,2016-03-17 08:41:00,Closed,1 days 18:09:00,2529.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007348,2016-03-15 14:38:00,2016-03-26 10:59:00,Closed,10 days 20:21:00,15621.0,2,0,11,2 - Medium,2,2 - Medium,2,False,0
INC0007350,2016-03-15 14:42:00,2016-04-03 10:59:00,Closed,18 days 20:17:00,27137.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0007354,2016-03-15 14:48:00,2016-03-24 19:01:00,Closed,9 days 04:13:00,13213.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007355,2016-03-15 14:48:00,2016-03-24 19:01:00,Closed,9 days 04:13:00,13213.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007356,2016-03-15 14:49:00,2016-03-29 12:59:00,Closed,13 days 22:10:00,20050.0,2,0,13,2 - Medium,2,2 - Medium,2,False,0
INC0007358,2016-03-15 14:57:00,2016-03-24 19:01:00,Closed,9 days 04:04:00,13204.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007359,2016-03-15 14:57:00,2016-03-24 19:01:00,Closed,9 days 04:04:00,13204.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007362,2016-03-15 14:58:00,2016-03-24 19:01:00,Closed,9 days 04:03:00,13203.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0007364,2016-03-15 15:02:00,2016-03-24 19:01:00,Closed,9 days 03:59:00,13199.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007365,2016-03-15 15:08:00,2016-03-24 19:01:00,Closed,9 days 03:53:00,13193.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007367,2016-03-15 15:11:00,2016-03-24 19:01:00,Closed,9 days 03:50:00,13190.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007368,2016-03-15 15:11:00,2016-04-03 09:59:00,Closed,18 days 18:48:00,27048.0,1,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0007369,2016-03-15 15:12:00,2016-03-24 19:01:00,Closed,9 days 03:49:00,13189.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007370,2016-03-15 15:14:00,2016-03-24 19:01:00,Closed,9 days 03:47:00,13187.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007373,2016-03-15 15:18:00,2016-03-24 19:01:00,Closed,9 days 03:43:00,13183.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007374,2016-03-15 15:19:00,2016-03-24 19:01:00,Closed,9 days 03:42:00,13182.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007376,2016-03-15 15:21:00,2016-03-24 19:01:00,Closed,9 days 03:40:00,13180.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007377,2016-03-15 15:22:00,2016-03-24 19:01:00,Closed,9 days 03:39:00,13179.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007379,2016-03-15 15:25:00,2016-03-24 19:01:00,Closed,9 days 03:36:00,13176.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007381,2016-03-15 15:26:00,2016-03-24 19:01:00,Closed,9 days 03:35:00,13175.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0007382,2016-03-15 15:26:00,2016-03-24 19:01:00,Closed,9 days 03:35:00,13175.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0007384,2016-03-15 15:29:00,2016-03-29 09:59:00,Closed,13 days 18:30:00,19830.0,1,0,12,2 - Medium,2,2 - Medium,2,False,0
INC0007386,2016-03-15 15:36:00,2016-03-24 19:01:00,Closed,9 days 03:25:00,13165.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007387,2016-03-15 15:36:00,2016-03-24 19:01:00,Closed,9 days 03:25:00,13165.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0007388,2016-03-15 15:36:00,2016-03-24 19:01:00,Closed,9 days 03:25:00,13165.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007389,2016-03-15 15:37:00,2016-03-24 19:01:00,Closed,9 days 03:24:00,13164.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007391,2016-03-15 15:39:00,2016-03-24 19:01:00,Closed,9 days 03:22:00,13162.0,2,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0007397,2016-03-15 15:54:00,2016-03-24 19:01:00,Closed,9 days 03:07:00,13147.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0007398,2016-03-15 15:54:00,2016-03-24 19:01:00,Closed,9 days 03:07:00,13147.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0007400,2016-03-15 15:58:00,2016-03-28 15:59:00,Closed,13 days 00:01:00,18721.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0007403,2016-03-15 16:00:00,2016-03-21 15:01:00,Closed,5 days 23:01:00,8581.0,1,0,10,2 - Medium,2,2 - Medium,2,False,0
